"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Mexico","MEX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17375.4045107384","17721.6444532751","18009.7315037081","18186.00063487","18643.6542918991","17232.2376130104","17988.952195115","18962.2507889459","19807.6878127662","20030.5474183036","20715.8735976738","20318.8960185621","19981.4742268529","19937.6248526743","20368.4893461739","20520.318764987","21217.1429838512","21355.2217529983","21244.1981066037","19617.918258631","20298.8253766092","20702.825443945","21149.4512868104","21054.741772861","21322.3294769457","21665.5571693396","21836.9220238682","22038.5696993942","22261.4603498563","21964.3540503257","19964.9671204806","21031.708645688","21643.9719618042","22142.607281478"
"Marshall Islands","MHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3905.58584884048","3828.46355222959","4029.34125084967","4207.40977448862","4396.91464867791","4703.43305438961","4174.81392150138","3867.3428677432","3805.88691491571","3718.81112079178","3772.2158024275","4000.73051177545","4121.83964547469","4040.65511927271","4012.34450008422","4075.15864759642","4075.57643171964","4222.41292265497","3903.30558735427","4047.2268061016","4269.35843265705","4259.11601598475","4244.04434405648","4469.85358393076","4491.99193855962","4670.10918234761","4896.52195451431","5199.34447953057","5635.30750416112","6405.075649183","6417.1844120548","6705.8752915044","6844.33467787253","6786.69569336005"
"North Macedonia","MKD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13036.9480161474","12278.2508905388","11604.6365725442","10875.1990996185","10760.0662407654","10608.8797883736","10659.8311389292","10898.2618169669","11206.6936131778","11637.1958226892","12111.3010929355","11690.5928589674","11951.6971766606","12201.824978689","12813.5725115858","13491.5412116198","14263.1497381003","15273.4285042764","16202.6676689277","16249.328382547","16902.8304653903","17377.8023701704","17366.4464569387","17940.5111385349","18641.6133173292","19412.3117667435","20029.278857404","20327.588364349","21019.4894889464","21990.3156013894","21186.7084925617","22371.4967909767","23056.4976790694","23584.5648911173"
"Mali","MLI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.79429834892","1614.51937829035","1531.37087758479","1547.35342717555","1571.64642435532","1552.12145612989","1626.20497653258","1666.43097947119","1747.77784751997","1796.76374252753","1744.11576732026","1952.68595320211","1951.75416394823","2063.09723958925","2028.52406044804","2091.44986755017","2118.31479350269","2121.41009667142","2150.81345652304","2181.93473551609","2224.43377414978","2222.87908519069","2140.84544541171","2126.93988012217","2206.76463126542","2270.78717860079","2328.74838545368","2375.34723535826","2411.53194778103","2451.1221609713","2348.8817236461","2347.62752913969","2357.19035404786","2394.67216396924"
"Malta","MLT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18648.0043323485","19287.8222841776","19985.3568350233","20673.3400026946","21638.2876737","22850.8350186362","23558.8095827892","24610.3357622978","25704.1587103518","26758.278025124","31818.6677172322","31341.6094001177","31961.5545739433","32925.0256272554","32837.792825713","33569.0765526753","34228.357376985","35827.1575445787","37164.5786598595","36370.7675259961","38435.5363733962","38652.683727783","39878.2391075487","41796.2845875177","44096.4655237414","47199.1245504449","48012.285464095","52775.1886098431","54627.9665565392","54667.3838957307","51613.8617977807","58199.3990191332","59133.774661125","61125.7103954267"
"Myanmar","MMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775.328254381946","759.282764169675","821.327755047069","859.345526733538","911.468427954554","962.209421824456","1011.15993423268","1054.76742791258","1102.79096369392","1209.01642809988","1359.93038778027","1498.31163236515","1661.73588517121","1874.17128269376","2110.23728495817","2377.9025816296","2669.32700379981","2968.3033151234","3254.73897888079","3578.17424704491","3893.79030665848","4078.61220919938","4340.99945069145","4666.9537614136","5006.50667149837","5313.88615901501","5580.98977273194","5877.87465558136","6201.26341429761","6562.98898478581","5926.83450206641","5178.44718217164","5350.4766689956","5364.13797034407"
"Montenegro","MNE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14887.0749895431","15664.292000412","14230.7475624096","14697.3907323591","14799.3711355472","15020.8249475118","15332.4190126275","15982.6905811871","16626.2503741328","18028.1016543483","19229.2664870869","20581.5890443857","19347.3157831199","19839.9474225699","20458.9686534341","19884.9694249583","20570.5963674868","20917.2096573341","21614.2515260626","22246.5673783626","23293.198859082","24481.7446725978","25484.5749422278","21608.7598392914","24509.936480946","26164.6348436325","27869.6498306519"
"Mongolia","MNG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6637.81926731198","5874.25558231388","5324.48759689987","5162.0998701038","5213.84632608076","5457.68501570005","5494.32133981897","5628.10663484223","5735.84383645771","5829.16641455929","5818.24307842901","5917.07088396343","6117.9824222592","6463.78966651762","7070.667158451","7499.84803935428","8043.99678108557","8750.13407442299","9379.85489687765","9095.9769892529","9507.118823625","10960.0959283864","12078.9185320062","13210.0945665668","13943.4277148653","13974.5967260365","13898.1456953585","14401.5375067562","15230.2408828847","15790.6961126441","14801.3420829185","14792.2509086422","15310.4349469163","16222.8638898529"
"Mozambique","MOZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","547.622781432196","563.512103416232","510.82282292831","549.048759770955","546.209688164263","525.418671837499","562.857456341656","612.371551265915","660.650177820748","722.305561379979","711.976393527396","785.790173616246","842.645266172761","883.239121472194","934.133964844421","970.38995609863","1041.80471709595","1095.12568701598","1141.94256161019","1178.70909947834","1224.23020471309","1275.52959822581","1338.51594866104","1385.83254864214","1449.92926632722","1512.5997455554","1537.90853271216","1532.0073576114","1538.83512127022","1528.88988354373","1466.12476474476","1457.23540930922","1476.66560299552","1511.63653474992"
"Mauritania","MRT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5519.61034144322","5456.55576627626","5350.11804227017","5439.82229390695","5097.20839316137","5446.26956523892","5650.34118566484","5302.36663885953","5310.15819620267","5359.9888248268","5008.60807144572","4847.41086528495","4806.89853853419","5023.65213880391","5139.22552468863","5445.82951721956","6284.70209595667","6002.77832709959","5813.35608895899","5639.78745530453","5605.76389263189","5653.21720469753","5716.25195847077","5769.72871359233","5837.85203652106","5969.54239881575","5866.28145291802","6050.62180822951","6153.63790853695","6162.21045071341","5963.23550334684","5836.56580821897","6053.26178704876","6258.71091329181"
"Mauritius","MUS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8951.33801354384","9248.00025030109","9721.53896258351","10095.1987562615","10366.5908632392","10718.5134395605","11202.2863208629","11692.0970080181","12272.3195933491","12433.6697516219","13322.0201371529","13659.6351447605","13784.1987532342","14495.6936667156","15028.8176367627","15205.6615966894","15871.3026347781","16703.9900458722","17540.2818313137","18073.699423333","18819.9984117523","19556.0487831353","20183.700066904","20811.4949948638","21568.8648549433","22335.2836166732","23182.0434124374","24073.2325633886","25024.1337925763","25739.354897588","21994.6659848681","22737.5729410543","24831.3727000712","26590.4238819278"
"Malawi","MWI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1047.46436351132","1104.39046220186","994.036504803008","1074.58485212432","975.849640132476","1140.75609366056","1200.3205823229","1221.09404554234","1241.52433183517","1249.7752330015","1239.39174837392","1149.58039603023","1140.84274642083","1176.12386000565","1208.21969751409","1214.74264190512","1237.27386520012","1318.331963966","1378.42886689683","1449.72601520965","1504.37514111794","1533.22889571428","1518.14803848259","1555.50607411465","1597.5648433048","1597.69145325828","1593.59549265589","1613.0593571462","1638.91665761076","1687.28944917892","1656.43985192533","1687.59358179651","1659.95933825168","1648.43651796379"
"Malaysia","MYS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12013.6969483112","12795.0498964228","13567.8936121181","14533.790397007","15474.0144648307","16568.5160590209","17771.7118795056","18604.514527465","16817.1719190401","17428.6256563043","18532.9096706227","18186.4411330146","18708.8694877279","19329.0062757538","20168.5062099425","20767.5857243346","21444.4857715028","22305.118263117","22898.0027575442","22106.6417311801","23307.9698543785","24115.8181203958","25006.3587781537","25736.3525554142","26818.4317281659","27699.6278860387","28425.3707609412","29551.5457597197","30459.9655338061","31300.5086554849","29200.452632127","29822.8491831618","32079.1515157489","32812.2997525336"
"Namibia","NAM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7281.77892577888","7618.33278184449","7911.01025804281","7541.56081791845","7437.33529036109","7506.10484034086","7538.92462342201","7656.32512542986","7709.89004370134","7773.94354148714","7858.38789521253","7786.54169496761","8017.28134128559","8237.36597245597","9130.82442337694","9245.1365329555","9773.29833199798","10162.2400708746","10286.5124067605","10166.2899453939","10614.6201576671","10965.2729759535","11266.6089486464","11593.5753768689","11982.6963648348","12166.5658392058","11846.7880832757","11408.7253099967","11214.38604306","10813.3044681944","9652.24827219463","9709.09930646771","9948.46458487266","10105.5147732431"
"New Caledonia","NCL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Niger","NER","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411.84892200281","1362.74545343526","1347.33229741984","1309.6112110994","1291.68161029002","1280.3354211914","1239.47664115174","1217.31253567922","1294.16191156539","1247.64712892756","1190.56674543223","1233.06511808278","1248.82313660601","1231.2780915085","1192.0823507557","1233.87551052205","1260.12046671298","1252.74827252938","1300.55418500177","1277.69230957636","1336.56410237447","1318.10130997844","1403.18971067857","1423.26169034701","1462.82122998491","1471.66135329224","1500.00858681288","1520.0015371232","1574.33838262666","1612.63734693259","1615.69272448944","1585.59922021188","1717.51891457684","1703.39693250647"
"Nigeria","NGA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3650.67300166823","3568.25836376376","3636.77129188841","3469.5804413913","3317.80739433689","3229.12414149508","3277.79452243956","3287.37000476584","3285.23803980641","3218.46357365696","3290.70566119181","3392.03528516309","3806.21589634462","3974.76787469397","4223.7979478186","4372.97561105085","4511.63952365517","4677.54184720889","4856.81280081835","5102.91640379355","5359.51848370873","5488.00481519556","5563.64167560671","5775.86634650721","5980.191816483","5985.09435248731","5744.55787877157","5651.73413165037","5628.74079442015","5628.17765244652","5410.69355517726","5491.70034068297","5552.83764994957","5593.05661448231"
"Nicaragua","NIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4183.01713355202","4079.94808417408","4004.16278608488","3901.82633263175","3947.34251321234","4096.41057428801","4276.13140216431","4372.17291155968","4465.66920378068","4711.98279838696","4838.23762688228","4917.66077309625","4895.00579876681","4959.59802437184","5161.69701514993","5313.02210348324","5455.30615507295","5650.46905997767","5761.38700942122","5492.95489745824","5654.3577976358","5927.26980013608","6224.34038404832","6440.85212801377","6657.19591845423","6882.09772141227","7100.00689756578","7330.63106959886","6991.24166096136","6701.19426432436","6501.68749935445","7086.62239515406","7258.68171711412","7486.94276222499"
"Netherlands","NLD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43599.8627616705","44312.744338825","44729.2908225146","44977.2027326063","46030.6444658532","47231.1114474073","48621.830750613","50427.2671214146","52446.6114989468","54726.248715151","56629.3418485306","57509.4207688673","57283.9626258135","57070.10363216","58018.8619051249","59060.7795996575","61051.8445844706","63286.0851401517","64374.6409763466","61697.0079269685","62191.1766295496","62999.5066852492","62153.0225153807","61951.3172647465","62724.2443930998","63771.1043519412","64970.4176544115","66383.9730680225","67488.1758357928","68589.6793284482","65571.3730489679","69323.3245840722","72103.8684699426","71446.6937440145"
"Norway","NOR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57251.2817336314","58736.6124093388","60486.0057703772","61837.7689973187","64594.9922777563","66930.9377599461","69940.7843576216","73238.6863357773","74746.8194950092","75774.952132136","77783.390658134","78990.5325533212","79647.9776410343","79930.3834548923","82649.4122000811","84292.5969518394","85674.6331554661","87263.5920136454","86598.0780107944","83853.5629808779","83467.3072604073","83302.5378270502","84450.1476596222","84283.0349861878","85044.7535768254","85766.6127003775","86004.5359604999","87414.5864726953","87559.2839733416","87947.5474755932","86313.7493085381","89209.1397773603","91068.5989413096","90469.8111875037"
"Nepal","NPL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1808.26490041654","1874.27513595212","1896.97166297747","1916.94352666156","2023.11519682155","2043.60517160069","2105.50832713857","2166.3126334505","2188.2220157023","2242.65011822095","2340.81563141298","2413.8142127556","2380.24424587571","2439.49479601556","2521.54105171428","2580.23106308364","2641.34799494749","2708.7143922589","2852.60983167965","2961.83900365912","3085.31407004502","3176.65040602417","3316.50073452021","3426.5579593796","3621.73168937112","3745.26182249477","3743.7445783578","4071.70431755798","4371.38571771897","4607.52454717112","4412.5420439395","4546.22970006289","4763.38751082389","4859.80010436735"
"Nauru","NRU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30546.3017969817","24171.64731531","19895.8652293354","16555.354406511","15860.350463125","14563.4369233819","12813.5912248964","11650.2944225023","10275.9518676832","9611.37156481374","8969.12587395231","8394.08324965226","7593.06562445281","7632.08935130012","7302.0459180748","7284.04093103542","7902.50723782185","6157.90375916557","7421.08733621828","6996.75913956714","6966.78566754307","7926.22136029317","9766.46483007836","9882.09255684241","11264.0788306506","11344.1027537566","11630.9603868778","10763.8230469299","10490.8556297927","11273.1407788316","11441.2584496247","12196.6451545359","12467.346889204","12462.8412884717"
"New Zealand","NZL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30851.9430104281","29072.2124319833","29085.6155365249","30593.9359718206","31735.3564975985","32750.9607982427","33400.7303119256","33650.6545232753","33639.9303135397","35262.6126188877","36062.3446290314","37073.4871231046","38152.5071306402","39175.8879893775","40175.9383585824","41057.0677982683","41687.0101397886","42559.7405499152","41676.9792754978","41240.9618079872","41374.2034278864","41980.2267476165","42706.5792045881","43549.4573150649","44440.122762223","45170.4213321749","45822.7115762224","46400.0771189623","47171.2825415166","47523.2322864366","46289.3858621558","48194.0410599758","49474.2414927181","48826.5755312967"
"Oman","OMN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35201.5524871089","35574.6761369599","36841.4011555658","37455.340258395","37782.723828978","38946.7742715175","39455.8264119985","41191.0312402444","40574.674486189","40145.9312841691","42086.0431536301","43492.2863754557","42654.1482671623","41247.5873733105","41351.7687385072","41551.1413844552","42540.4398485334","43696.9691440917","46586.3955926767","48304.1178923167","48191.6145135737","44440.3092616125","41964.0828578552","40854.4853548905","39639.9870514802","39813.7887054675","39860.9893909688","38691.1077105097","38673.6045360857","38292.3859682752","37560.5998714953","38719.4587682049","40366.458231347","38311.4183413339"
"Pakistan","PAK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3199.72962609833","3252.35104026309","3404.12138406329","3369.23795906028","3395.50432067539","3462.47336165841","3526.14160875155","3462.58145605889","3454.17665330544","3484.45678319813","3531.71291531612","3559.72784658715","3563.67846926558","3668.77938852508","3859.64601808903","4042.15457513378","4185.86655659206","4257.92556870432","4233.34830715497","4270.43882264229","4228.7817715945","4246.06710882497","4292.02110293486","4407.14705841377","4520.23463399286","4645.28631071145","4886.61212115378","5031.56060738433","5255.06350681272","5295.95295138203","5135.01459288839","5367.27364714762","5526.27928310213","5439.18762006677"
"Panama","PAN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11335.9353672029","12143.14903867","12866.8487071479","13289.8737376814","13389.8742361987","13349.333774846","12327.8515195966","13013.8909583941","13826.5323286559","14261.7409419467","14572.975232","14427.8299606334","14507.1438107336","14957.5532635396","15875.1126783664","16867.9609254194","18190.2741172461","20208.821572788","21867.8187584359","21822.9876932564","22739.1106168049","24999.4605937327","26926.8852753071","28135.3278985154","28931.8044469554","29933.1555724329","30765.2371628659","31979.8122713941","32681.4463626977","33163.7269089339","26881.7987053989","30932.7627780516","33833.0265078284","35863.880148831"
"Peru","PER","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6318.20326234261","6323.7000781404","6162.73228493255","6356.39295624964","6998.95114414829","7373.35439236856","7438.51610398014","7775.2104459153","7605.16247303017","7586.67778278213","7670.46011952872","7613.02086333477","7932.9912641787","8175.83414954999","8497.49834914444","8951.54717191217","9549.6124361264","10288.1853918369","11153.5150617806","11206.3708203437","12061.1640561503","12728.8648230529","13397.7832424936","14054.6383550251","14247.1010019489","14545.381144645","14920.1036750938","15072.2038993295","15388.9983222118","15466.2951511415","13612.0219422652","15282.2736372636","15548.9316184939","15294.2567811201"
"Philippines","PHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4504.46230383567","4378.39532090518","4293.71810131081","4283.15967786629","4374.06721651165","4477.32317711022","4631.77197705972","4758.70845808515","4616.67292900617","4650.75926947589","4740.43890934512","4778.4008437474","4856.49948429567","5003.38317718716","5229.45080700165","5386.81653712891","5578.57225112139","5840.06810169965","5987.03757861835","5965.30730902221","6273.0392775956","6388.31296965477","6697.5562095198","7016.53846475729","7340.36158580785","7691.76308664523","8131.82537948653","8584.13622704702","9016.28659627736","9452.29397140303","8455.18457114822","8857.78995115514","9457.10395402883","9901.05652395692"
"Palau","PLW","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17842.0858585382","18291.7237505094","16719.4980385806","14319.9723554067","15000.6715960104","16224.5679009635","17446.2197649198","17400.0155676929","17349.4371482663","16085.2030596199","15440.0818642942","16295.8981646182","16980.8302115038","16303.0819660159","16807.6195965139","17382.3033603922","17561.0500611751","18138.4706456029","17406.1729396641","16401.2236401429","16530.8462953819","17682.6086355083","18219.7042136524","17783.6291631244","18561.4404303233","20021.3180886595","19902.9834026388","19237.9316707645","19256.9311531643","19312.791184717","18160.2567195554","15663.1743953887","15477.5519831509","15796.5402743459"
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3164.14887342728","3358.18865199381","3690.34502622651","4206.42911722326","4297.89116174716","4008.72203775983","4167.0362206992","3864.23030403862","3590.10012273942","3531.6595323986","3326.79859964179","3211.75932957079","3100.79509946625","3064.44402989497","3046.33289596852","3136.58568245049","3202.48730420277","3345.85030357057","3233.91811866641","3349.6434538349","3579.17141215436","3514.83277385099","3577.45177260763","3615.28323837014","3998.61804996677","4154.52332551256","4275.74858607538","4322.22282076557","4211.14547406654","4301.61139203983","4077.63132176693","3976.90380027548","4125.49303568434","4174.44164016586"
"Poland","POL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13044.7317793816","12086.6234941748","12352.6580367277","12781.8737158749","13430.0240650812","14475.3198609738","15345.749522139","16310.8915138213","17058.6174159673","17861.7163238841","18889.6621487571","19127.9884780269","19500.6791356925","20201.3903067607","21242.2275408333","21944.5412055884","23320.3387068422","24910.4219816244","25998.8919505134","26660.7241182514","27584.2538781812","29018.3267494656","29457.0909208267","29676.5556677607","30863.1188301397","32252.3865318029","33244.3007076126","34952.8368295839","37136.0158713143","38846.503463402","38122.4356879216","41774.5809568984","44160.8603083361","44384.168182283"
"Puerto Rico","PRI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26738.8144405273","27162.150788049","28219.1160498512","29282.112163729","30225.7807523975","31310.1801799005","31677.2302636044","32915.7905805879","34537.1851884093","36216.8381013254","37298.5450602035","39568.5528464544","39879.729549151","39876.0670174166","43355.8226398649","42555.7081154719","42133.9682852719","41888.6232673375","41358.068896155","40772.3514251996","40809.9036055753","41136.6166996425","41649.5777181317","42000.3333927016","42183.695734612","42481.875791841","42764.5622650312","42547.1707290019","42372.6584312506","43078.0104179099","40171.7906591883","40559.6985749875","42562.3765666695","42994.7856404917"
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Portugal","PRT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27334.3269406752","28594.1753036665","28928.1847866464","28302.4619568259","28498.7446306207","29616.5719198564","30539.3996867867","31741.3685853621","33099.7758395921","34198.856896641","35255.277900422","35687.9529808799","35766.6603838359","35301.0707507852","35846.6911888367","36059.9927165735","36579.9550483063","37423.3250001619","37488.7034716233","36283.6708343149","36897.2013842561","36318.3372065839","34988.6813101743","34835.0115211698","35283.0059655022","35992.6868658875","36830.0316866157","38143.7596402764","39330.5018568171","40400.8037745647","37047.1042611661","38862.0907526008","41288.0454472768","41755.4793151878"
"Paraguay","PRY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9962.48027842986","10040.3122459121","9948.42118145512","10178.4547948453","10459.0898500479","10908.2726627895","10825.2874881073","11033.0157241302","10802.5597410647","10435.3986807096","9998.59285445016","9749.25865842117","9610.74777842015","9903.45028992033","10187.1943942536","10290.1008222945","10672.9933252368","11141.8704701862","11751.1391651669","11601.2854565093","12738.5765601705","13109.4665717863","12834.8015915074","13700.7030515364","14219.354423733","14427.6002349787","14826.6636909956","15320.3366476959","15592.9841390273","15321.3245528933","14991.6606201094","15406.1670646579","15259.145631184","15783.1150120746"
"West Bank and Gaza","PSE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3966.68875052152","4062.96290335877","3932.22694732854","4311.53876740636","4805.19156878644","5071.82121719043","4520.88992531975","3996.50878001821","3409.17287422698","3788.92652721128","4503.08034061409","4885.07252184444","4714.37331793342","4769.52328096801","4984.80579890695","5270.66331643219","5432.24363072522","5805.32115329251","6009.10925822042","6142.20204342591","5990.42661523778","6072.65031768549","6464.13352537371","6426.79521615335","6342.9374800852","6269.89134527985","5423.68254653126","5663.12160743584","5753.08395899307","5313.09790291178"
"French Polynesia","PYF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Qatar","QAT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71584.4466289456","68122.9311083153","73451.024446565","70250.7680346623","69119.9515809657","68732.5332913293","69746.2193142161","87140.1273348146","91901.1601018446","90837.4634324468","93187.0628559766","92115.8257527088","94111.6893817749","93224.454167553","107023.682591467","107784.523488672","115383.744094709","109579.786491615","109206.404907828","108435.853597302","129045.005599274","145591.019357454","143830.710934692","136453.997385898","128013.987046141","123070.887871998","120054.408732063","115064.943658583","114909.945480863","113160.973780742","103061.913413722","116832.570290462","114740.123614647","116159.142559471"
"Romania","ROU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16462.4602654077","14460.8816907112","13312.7976553863","13534.7377825687","14087.381144032","14995.8283744279","15626.7812339057","14911.8981176224","14639.483987769","14607.255082535","14986.1567885507","15989.7381369658","17213.8916116121","17744.4175270823","19706.7927509567","20754.5055920874","22554.0614968542","24545.505790237","27280.9082314302","25991.5337773884","25125.1442289434","26384.123426779","27006.3351087821","27182.3684145356","28407.4031281605","29442.3045419717","30458.563217814","33145.8206928111","35381.910125262","36964.2569569107","35802.6929178101","38071.1743187759","39733.6573361234","40665.5282935973"
"Russian Federation","RUS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29945.146484375","28352.435546875","24209.033203125","22122.291015625","19348.201171875","18550.51953125","17879.921875","18160.228515625","17226.2265625","18385.46484375","20309.267578125","21435.765625","22546.7265625","24302.658203125","26157.556640625","27937.998046875","30328.078125","32962.30078125","34691.57421875","31976.005859375","33399.92578125","34795.03515625","36104.2734375","36628.921875","36217.96484375","35393.5703125","35361.546875","35932.234375","36908.3671875","37698.953125","36746.375","38938.49609375","38263.6171875","39753.45703125"
"Rwanda","RWA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1122.032403267","1071.78113171869","1111.64030506798","983.377107820302","574.876242853642","930.572496270573","887.372635907793","873.947827559829","912.939410545636","944.925658454443","1015.79386450632","1092.25062985829","1219.69710403923","1219.45698416464","1276.10221107975","1359.13432076622","1445.47560220844","1514.97276717777","1640.3757621268","1698.49294943196","1777.63928930235","1872.61459191424","1986.31463367694","2030.66933403801","2104.4160497074","2236.62792870706","2314.65914204936","2349.58884305524","2491.31087215609","2665.18683971413","2518.1652984022","2731.09015294046","2889.88485326106","3060.02893126731"
